year,month,rank_ME,rank_IA,rank_ROE,nstocks,ret_vw,retx_vw
1969,9,1,2,2,101,-0.9467,-1.1026
1969,9,1,2,3,51,0.6327,0.4914
1969,9,1,3,1,102,-2.2141,-2.4298
1969,9,1,3,2,81,-5.0180,-5.1387
1969,9,1,3,3,99,-0.4207,-0.5904
1969,9,2,1,1,45,-4.2048,-4.4050
1969,9,2,1,2,54,-3.4097,-3.5711
1969,9,2,1,3,30,0.1012,0.0031
1969,9,2,2,1,47,-3.4902,-3.6191
1969,9,2,2,2,101,-4.7270,-4.8566
1969,9,2,2,3,78,-0.2956,-0.4311
1969,9,2,3,1,20,-1.9265,-2.2058
1969,9,2,3,2,52,-0.5420,-0.8403
1969,9,2,3,3,59,-1.7759,-1.8393
1969,10,1,1,1,152,10.4536,10.3220
1969,10,1,1,2,71,6.8161,6.5063
1969,10,1,1,3,38,6.5204,6.2555
1969,10,1,2,1,84,9.0423,8.8955
1969,10,1,2,2,99,6.7659,6.5478
1969,10,1,2,3,52,7.4565,7.1317
1969,10,1,3,1,104,9.3670,9.2597
1969,10,1,3,2,80,9.3615,9.2300
1969,10,1,3,3,99,10.4091,10.2890
1969,10,2,1,1,44,5.6625,5.3806
1969,10,2,1,2,56,5.5624,5.2753
1969,10,2,1,3,29,3.5607,3.4559
1969,10,2,2,1,48,5.4043,5.0565
1969,10,2,2,2,100,3.3272,2.9600
1969,10,2,2,3,79,7.5680,7.4035
1969,10,2,3,1,21,9.2435,9.2435
1969,10,2,3,2,53,4.1223,4.0488
1969,10,2,3,3,58,4.9626,4.9082
1969,11,1,1,1,142,-6.2164,-6.4988
1969,11,1,1,2,78,-4.4158,-4.9297
1969,11,1,1,3,44,-4.3776,-4.6407
1969,11,1,2,1,89,-6.8367,-7.2266
1969,11,1,2,2,88,-6.0801,-6.4237
1969,11,1,2,3,58,-3.6493,-3.8401
1969,11,1,3,1,101,-7.9997,-8.1424
1969,11,1,3,2,79,-6.1933,-6.3976
1969,11,1,3,3,105,-4.4534,-4.5326
1969,11,2,1,1,49,-4.6087,-5.0690
1969,11,2,1,2,59,-2.9935,-3.4779
1969,11,2,1,3,20,-3.6221,-5.2689
1969,11,2,2,1,49,-5.0647,-5.2125
1969,11,2,2,2,113,-4.8137,-5.3253
1969,11,2,2,3,64,-1.8730,-2.2599
1969,11,2,3,1,11,-5.9755,-6.3955
1969,11,2,3,2,50,-1.2737,-1.6474
1969,11,2,3,3,70,-1.6057,-1.8060
1969,12,1,1,1,138,-8.8532,-9.2247
1969,12,1,1,2,82,-3.2295,-3.4244
1969,12,1,1,3,45,-7.5109,-7.7322
1969,12,1,2,1,89,-6.3171,-6.4933
1969,12,1,2,2,89,-5.3022,-5.5456
1969,12,1,2,3,57,-1.5107,-1.6709
1969,12,1,3,1,102,-9.6318,-9.7609
1969,12,1,3,2,76,-6.7270,-7.0138
1969,12,1,3,3,109,-2.3588,-2.5394
1969,12,2,1,1,51,-3.3316,-3.5378
1969,12,2,1,2,56,-3.2795,-3.4713
1969,12,2,1,3,20,-2.6503,-2.7022
1969,12,2,2,1,45,-3.9239,-4.1533
1969,12,2,2,2,117,-0.8337,-1.0071
1969,12,2,2,3,63,2.1492,2.0581
1969,12,2,3,1,8,-1.1246,-1.2038
1969,12,2,3,2,52,-4.6721,-4.9823
1969,12,2,3,3,72,-0.5228,-0.6201
1970,1,1,1,1,135,-1.2495,-1.4563
1970,1,1,1,2,83,-3.3010,-3.4791
1970,1,1,1,3,44,-3.4848,-3.6442
1970,1,1,2,1,95,-3.9940,-4.2243
1970,1,1,2,2,85,-3.4403,-3.5575
1970,1,1,2,3,56,-4.2880,-4.4047
1970,1,1,3,1,102,-6.9651,-7.1253
1970,1,1,3,2,78,-7.2088,-7.2579
1970,1,1,3,3,105,-8.2210,-8.3245
1970,1,2,1,1,51,-5.9651,-6.1278
1970,1,2,1,2,56,-6.7385,-6.8812
1970,1,2,1,3,20,-7.6206,-7.6389
1970,1,2,2,1,44,-9.9969,-10.3044
1970,1,2,2,2,116,-8.1058,-8.3777
1970,1,2,2,3,64,-7.7654,-7.8492
1970,1,2,3,1,8,-8.2129,-8.2129
1970,1,2,3,2,53,-11.2530,-11.3050
1970,1,2,3,3,73,-9.4498,-9.4587
1970,2,1,1,1,137,4.8773,4.3610
1970,2,1,1,2,77,5.5760,5.0964
1970,2,1,1,3,46,5.5017,5.2278
1970,2,1,2,1,98,5.4177,5.0995
1970,2,1,2,2,84,5.0278,4.5306
1970,2,1,2,3,55,1.9756,1.6247
1970,2,1,3,1,102,3.6255,3.4600
1970,2,1,3,2,84,2.6776,2.4749
1970,2,1,3,3,94,4.8969,4.7956
1970,2,2,1,1,51,7.2968,6.4448
1970,2,2,1,2,52,8.4062,7.4448
1970,2,2,1,3,25,7.8890,7.0074
1970,2,2,2,1,46,8.6921,8.1284
1970,2,2,2,2,111,6.6691,6.0268
1970,2,2,2,3,66,3.6076,3.3124
1970,2,2,3,1,14,10.5675,9.9188
1970,2,2,3,2,51,5.1036,4.8590
1970,2,2,3,3,68,2.9734,2.6274
1970,3,1,1,1,140,1.3541,1.1332
1970,3,1,1,2,75,-1.3108,-1.5155
1970,3,1,1,3,47,1.4084,1.0775
1970,3,1,2,1,101,-2.7096,-3.0048
1970,3,1,2,2,81,-1.7685,-1.9062
1970,3,1,2,3,58,0.1414,-0.0513
1970,3,1,3,1,102,-0.8620,-1.0992
1970,3,1,3,2,86,-5.0147,-5.2811
1970,3,1,3,3,94,-4.8220,-5.0233
1970,3,2,1,1,50,0.3413,0.1664
1970,3,2,1,2,53,3.9578,3.8092
1970,3,2,1,3,25,-0.3742,-0.5737
1970,3,2,2,1,47,0.8027,0.6280
1970,3,2,2,2,111,1.3483,1.1638
1970,3,2,2,3,66,-2.6738,-2.8042
1970,3,2,3,1,16,-0.6369,-0.9350
1970,3,2,3,2,52,-2.3988,-2.7998
1970,3,2,3,3,64,-1.2001,-1.2765
1970,4,1,1,1,137,-13.4593,-13.6804
1970,4,1,1,2,71,-12.0809,-12.3131
1970,4,1,1,3,54,-12.6502,-12.7960
1970,4,1,2,1,101,-13.5066,-13.7114
1970,4,1,2,2,84,-13.7834,-13.9368
1970,4,1,2,3,55,-12.9508,-13.0682
1970,4,1,3,1,107,-18.0516,-18.2281
1970,4,1,3,2,84,-16.9493,-17.0469
1970,4,1,3,3,95,-21.2457,-21.3330
1970,4,2,1,1,50,-7.9731,-8.1298
1970,4,2,1,2,51,-8.7190,-8.7794
1970,4,2,1,3,27,-10.1514,-10.2644
1970,4,2,2,1,49,-10.5961,-10.9205
1970,4,2,2,2,109,-7.2783,-7.4434
1970,4,2,2,3,66,-8.3073,-8.4032
1970,4,2,3,1,16,-15.1507,-15.2981
1970,4,2,3,2,53,-12.9297,-12.9555
1970,4,2,3,3,63,-12.4638,-12.4769
1970,5,1,1,1,139,-9.3695,-9.7763
1970,5,1,1,2,77,-6.4552,-7.0164
1970,5,1,1,3,62,-9.7214,-10.0803
1970,5,1,2,1,107,-9.4049,-9.7470
1970,5,1,2,2,79,-10.1513,-10.6057
1970,5,1,2,3,67,-7.6297,-8.0722
1970,5,1,3,1,132,-11.2377,-11.4373
1970,5,1,3,2,70,-10.6885,-10.8726
1970,5,1,3,3,99,-12.5149,-12.6343
1970,5,2,1,1,38,-4.5587,-5.3440
1970,5,2,1,2,68,-6.2718,-6.9532
1970,5,2,1,3,26,-4.0746,-5.3001
1970,5,2,2,1,51,-5.6640,-6.2125
1970,5,2,2,2,108,-2.5297,-3.3170
1970,5,2,2,3,76,-8.2272,-8.5295
1970,5,2,3,1,27,-10.5219,-10.9330
1970,5,2,3,2,51,-6.8367,-7.1221
1970,5,2,3,3,64,-7.9100,-8.3116
1970,6,1,1,1,143,-7.6998,-7.9017
1970,6,1,1,2,77,-4.9046,-5.1697
1970,6,1,1,3,58,-3.1654,-3.5285
1970,6,1,2,1,113,-10.6152,-10.9944
1970,6,1,2,2,79,-6.3210,-6.6849
1970,6,1,2,3,61,-5.3206,-5.4917
1970,6,1,3,1,133,-10.2454,-10.4401
1970,6,1,3,2,76,-8.7535,-9.1947
1970,6,1,3,3,91,-7.5664,-7.8471
1970,6,2,1,1,40,-3.9681,-4.2443
1970,6,2,1,2,62,-4.6688,-4.9429
1970,6,2,1,3,30,-3.2284,-3.2928
1970,6,2,2,1,50,-3.6318,-4.0260
1970,6,2,2,2,108,-3.9620,-4.1196
1970,6,2,2,3,77,-3.0366,-3.2079
1970,6,2,3,1,30,-9.3233,-9.6819
1970,6,2,3,2,51,-5.2837,-5.7947
1970,6,2,3,3,61,-8.4764,-8.5558
1970,7,1,1,1,187,4.7033,4.5627
1970,7,1,1,2,60,11.2715,11.1119
1970,7,1,1,3,55,8.6186,8.4604
1970,7,1,2,1,110,5.7108,5.5568
1970,7,1,2,2,95,7.9312,7.6216
1970,7,1,2,3,66,6.0942,5.8693
1970,7,1,3,1,152,6.2750,6.1795
1970,7,1,3,2,98,6.6549,6.4778
1970,7,1,3,3,118,7.3761,7.2108
1970,7,2,1,1,43,11.3662,11.2482
1970,7,2,1,2,55,10.0126,9.7719
1970,7,2,1,3,31,8.6269,8.5051
1970,7,2,2,1,45,9.0134,8.5696
1970,7,2,2,2,114,8.6482,8.2861
1970,7,2,2,3,82,3.9776,3.7779
1970,7,2,3,1,14,5.9685,5.9111
1970,7,2,3,2,65,6.1627,5.9957
1970,7,2,3,3,73,6.3711,6.2836
1970,8,1,1,1,162,9.2969,8.9048
1970,8,1,1,2,91,5.2502,4.5802
1970,8,1,1,3,39,6.9091,6.0105
1970,8,1,2,1,112,6.5821,6.2339
1970,8,1,2,2,103,8.1381,7.7674
1970,8,1,2,3,49,3.9520,3.3871
1970,8,1,3,1,157,8.6780,8.4464
1970,8,1,3,2,115,6.3859,6.0733
1970,8,1,3,3,92,3.9721,3.7761
1970,8,2,1,1,42,3.9866,3.4361
1970,8,2,1,2,53,7.1722,6.2249
1970,8,2,1,3,30,3.5500,2.8752
1970,8,2,2,1,30,6.7789,6.1772
1970,8,2,2,2,105,5.7376,5.0437
1970,8,2,2,3,101,3.2140,2.9087
1970,8,2,3,1,13,11.2853,10.6487
1970,8,2,3,2,65,5.6258,5.2952
1970,8,2,3,3,69,5.3880,5.0073
1970,9,1,1,1,163,11.0118,10.7968
1970,9,1,1,2,87,8.2099,7.9068
1970,9,1,1,3,42,11.2766,11.1496
1970,9,1,2,1,112,11.5603,11.2532
1970,9,1,2,2,102,9.1911,8.9418
1970,9,1,2,3,52,8.3679,8.0581
1970,9,1,3,1,165,17.3985,17.2459
1970,9,1,3,2,105,14.4149,14.2886
1970,9,1,3,3,92,14.2255,14.0424
1970,9,2,1,1,37,5.5803,5.1240
1970,9,2,1,2,57,1.2206,1.0740
1970,9,2,1,3,32,0.9254,0.7351
1970,9,2,2,1,30,5.8778,5.7429
1970,9,2,2,2,105,1.1286,0.9435
1970,9,2,2,3,102,6.3251,6.2068
1970,9,2,3,1,14,5.6592,5.3529
1970,9,2,3,2,63,5.9538,5.8102
1970,9,2,3,3,69,7.9014,7.7802
1970,10,1,1,1,169,-7.2308,-7.3335
1970,10,1,1,2,87,-4.7057,-4.8426
1970,10,1,1,3,38,-3.6750,-3.8643
1970,10,1,2,1,112,-8.7520,-8.8978
1970,10,1,2,2,103,-3.1851,-3.4471
1970,10,1,2,3,51,-3.9678,-4.2306
1970,10,1,3,1,170,-9.6079,-9.7299
1970,10,1,3,2,105,-6.3468,-6.5252
1970,10,1,3,3,90,-4.4073,-4.5082
1970,10,2,1,1,36,-2.2932,-2.4878
1970,10,2,1,2,59,-0.6907,-0.9371
1970,10,2,1,3,31,0.2923,0.1132
1970,10,2,2,1,29,-5.3585,-5.6222
1970,10,2,2,2,106,0.1589,-0.2416
1970,10,2,2,3,102,0.1642,-0.1097
1970,10,2,3,1,14,-12.1397,-12.1951
1970,10,2,3,2,63,-2.6853,-2.8708
1970,10,2,3,3,68,-0.9337,-1.0413
1970,11,1,1,1,167,0.7505,0.4247
1970,11,1,1,2,87,3.0497,2.3287
1970,11,1,1,3,44,-0.8224,-1.2600
1970,11,1,2,1,113,1.2439,1.0010
1970,11,1,2,2,99,3.2279,2.8494
1970,11,1,2,3,55,3.6031,3.1605
1970,11,1,3,1,164,-0.8385,-1.0489
1970,11,1,3,2,109,1.0203,0.8406
1970,11,1,3,3,98,1.4271,1.2798
1970,11,2,1,1,33,4.4555,3.7173
1970,11,2,1,2,66,5.7622,5.0360
1970,11,2,1,3,26,6.8800,5.9739
1970,11,2,2,1,31,7.6252,7.0530
1970,11,2,2,2,120,6.1640,5.6350
1970,11,2,2,3,85,4.2334,3.9170
1970,11,2,3,1,23,1.1940,0.9219
1970,11,2,3,2,50,5.4986,5.2073
1970,11,2,3,3,76,5.4987,5.1862
1970,12,1,1,1,170,9.2385,8.9765
1970,12,1,1,2,82,8.7041,8.4717
1970,12,1,1,3,47,7.9377,7.6352
1970,12,1,2,1,112,12.1196,11.9037
1970,12,1,2,2,104,7.8179,7.5539
1970,12,1,2,3,52,10.4689,10.2504
1970,12,1,3,1,163,7.6781,7.5158
1970,12,1,3,2,106,7.7318,7.5596
1970,12,1,3,3,102,8.7011,8.5073
1970,12,2,1,1,33,9.9370,9.7525
1970,12,2,1,2,68,4.7336,4.5961
1970,12,2,1,3,24,4.8163,4.6376
1970,12,2,2,1,33,4.7367,4.5232
1970,12,2,2,2,118,6.1286,5.9623
1970,12,2,2,3,85,6.3647,6.3001
1970,12,2,3,1,23,7.1361,7.0004
1970,12,2,3,2,51,7.8642,7.7346
1970,12,2,3,3,77,3.7429,3.6146
1971,1,1,1,1,169,17.0124,16.9153
1971,1,1,1,2,81,12.1564,12.0352
1971,1,1,1,3,50,13.8198,13.7935
1971,1,1,2,1,109,12.0943,12.0209
1971,1,1,2,2,105,9.6632,9.4557
1971,1,1,2,3,53,8.4491,8.3586
1971,1,1,3,1,166,16.9141,16.8382
1971,1,1,3,2,105,11.7403,11.5325
1971,1,1,3,3,97,7.9429,7.8977
1971,1,2,1,1,35,6.6717,6.6312
1971,1,2,1,2,67,1.6762,1.4228
1971,1,2,1,3,23,4.0502,4.0388
1971,1,2,2,1,35,8.6098,8.4034
1971,1,2,2,2,112,2.5899,2.3295
1971,1,2,2,3,89,3.1029,3.0529
1971,1,2,3,1,24,8.2670,8.1396
1971,1,2,3,2,51,6.4155,6.2698
1971,1,2,3,3,75,6.2392,6.1947
1971,2,1,1,1,174,1.9330,1.7349
1971,2,1,1,2,82,2.4488,1.9664
1971,2,1,1,3,46,4.8333,4.5036
1971,2,1,2,1,105,2.8120,2.5642
1971,2,1,2,2,106,2.6740,2.3940
1971,2,1,2,3,55,4.8681,4.5182
1971,2,1,3,1,139,2.8126,2.7341
1971,2,1,3,2,124,3.5046,3.3305
1971,2,1,3,3,98,3.2186,3.0740
1971,2,2,1,1,36,-0.2395,-1.0828
1971,2,2,1,2,62,2.2339,1.4947
1971,2,2,1,3,27,4.7502,4.3213
1971,2,2,2,1,46,1.6828,1.1511
1971,2,2,2,2,98,2.4836,1.9525
1971,2,2,2,3,92,1.8827,1.5259
1971,2,2,3,1,27,-1.0667,-1.3117
1971,2,2,3,2,49,1.1704,0.8527
1971,2,2,3,3,74,3.0848,2.8538
1971,3,1,1,1,170,4.3375,4.1303
1971,3,1,1,2,87,6.0581,5.7915
1971,3,1,1,3,45,6.4727,6.2309
1971,3,1,2,1,109,5.2122,5.0340
1971,3,1,2,2,96,8.2406,7.9922
1971,3,1,2,3,61,7.0816,6.8656
1971,3,1,3,1,138,7.9644,7.8256
1971,3,1,3,2,125,4.5592,4.3874
1971,3,1,3,3,95,9.5914,9.4589
1971,3,2,1,1,37,2.6680,2.5983
1971,3,2,1,2,61,3.9936,3.8294
1971,3,2,1,3,27,3.0746,2.7499
1971,3,2,2,1,43,0.7159,0.4813
1971,3,2,2,2,102,3.1718,2.9681
1971,3,2,2,3,91,5.2257,5.1410
1971,3,2,3,1,29,5.5764,5.4085
1971,3,2,3,2,48,4.3525,4.2362
1971,3,2,3,3,71,6.6287,6.4461
1971,4,1,1,1,164,5.1953,5.1093
1971,4,1,1,2,87,2.9317,2.8204
1971,4,1,1,3,50,4.8916,4.8311
1971,4,1,2,1,109,4.5130,4.3537
1971,4,1,2,2,96,5.1347,4.9849
1971,4,1,2,3,62,4.2643,4.1896
1971,4,1,3,1,139,3.6970,3.6006
1971,4,1,3,2,121,2.9889,2.8425
1971,4,1,3,3,99,1.9972,1.9637
1971,4,2,1,1,36,7.7589,7.6386
1971,4,2,1,2,63,2.1605,2.0123
1971,4,2,1,3,25,4.4129,4.3043
1971,4,2,2,1,46,5.6444,5.3991
1971,4,2,2,2,103,4.5646,4.4453
1971,4,2,2,3,87,1.8471,1.7722
1971,4,2,3,1,28,2.9929,2.8899
1971,4,2,3,2,49,2.9000,2.7832
1971,4,2,3,3,71,5.1392,5.0898
1971,5,1,1,1,164,-4.5113,-4.7127
1971,5,1,1,2,92,-2.7112,-3.1567
1971,5,1,1,3,58,-3.7857,-4.1860
1971,5,1,2,1,115,-5.0813,-5.2316
1971,5,1,2,2,91,-5.3231,-5.6607
1971,5,1,2,3,68,-4.4488,-4.6770
1971,5,1,3,1,172,-8.4855,-8.5874
1971,5,1,3,2,104,-4.8369,-4.9589
1971,5,1,3,3,95,-4.9819,-5.1001
1971,5,2,1,1,37,-4.8589,-5.6807
1971,5,2,1,2,60,-3.4455,-3.9518
1971,5,2,1,3,31,-2.8993,-3.5452
1971,5,2,2,1,47,-3.0624,-3.6014
1971,5,2,2,2,109,-3.5337,-4.0395
1971,5,2,2,3,88,-3.6495,-4.0377
1971,5,2,3,1,28,-4.3413,-4.5047
1971,5,2,3,2,55,-2.8536,-3.1330
1971,5,2,3,3,69,-2.1077,-2.3623
1971,6,1,1,1,166,-5.2643,-5.3606
1971,6,1,1,2,93,-1.1423,-1.3494
1971,6,1,1,3,56,-1.8736,-2.0153
1971,6,1,2,1,111,0.2120,0.0344
1971,6,1,2,2,99,-0.1139,-0.3557
1971,6,1,2,3,65,2.6075,2.4174
1971,6,1,3,1,176,-3.7147,-3.8204
1971,6,1,3,2,103,-2.3698,-2.5267
1971,6,1,3,3,88,0.6280,0.4253
1971,6,2,1,1,37,-4.3743,-4.4601
1971,6,2,1,2,60,1.0021,0.7950
1971,6,2,1,3,30,0.7191,0.5201
1971,6,2,2,1,47,-3.1849,-3.3745
1971,6,2,2,2,107,1.6999,1.4709
1971,6,2,2,3,90,0.5790,0.4984
1971,6,2,3,1,28,-4.1644,-4.3148
1971,6,2,3,2,55,-0.3352,-0.4657
1971,6,2,3,3,69,2.9486,2.8495
1971,7,1,1,1,283,-6.2650,-6.3336
1971,7,1,1,2,121,-4.3594,-4.4480
1971,7,1,1,3,66,-3.6352,-3.6986
1971,7,1,2,1,110,-6.9281,-6.9833
1971,7,1,2,2,97,-2.9879,-3.3105
1971,7,1,2,3,69,-3.7431,-3.9252
1971,7,1,3,1,122,-6.4907,-6.6097
1971,7,1,3,2,104,-4.9851,-5.0917
1971,7,1,3,3,103,-6.3088,-6.3567
1971,7,2,1,1,36,-4.5385,-4.5562
1971,7,2,1,2,40,-3.1778,-3.3250
1971,7,2,1,3,16,-4.1617,-4.1617
1971,7,2,2,1,49,-4.9438,-5.0629
1971,7,2,2,2,122,-3.0102,-3.2712
1971,7,2,2,3,104,-3.2852,-3.3494
1971,7,2,3,1,26,-12.9766,-12.9766
1971,7,2,3,2,68,-4.8790,-5.0175
1971,7,2,3,3,92,-5.1432,-5.1815
1971,8,1,1,1,266,6.1304,5.8608
1971,8,1,1,2,137,5.6311,5.2920
1971,8,1,1,3,61,0.9494,0.5171
1971,8,1,2,1,109,5.5765,5.2630
1971,8,1,2,2,100,5.7159,5.3259
1971,8,1,2,3,64,3.5178,3.0783
1971,8,1,3,1,119,3.6223,3.4974
1971,8,1,3,2,118,2.8886,2.6231
1971,8,1,3,3,90,4.0306,3.8033
1971,8,2,1,1,28,10.6452,9.8841
1971,8,2,1,2,46,5.8841,5.2803
1971,8,2,1,3,17,8.7567,7.6791
1971,8,2,2,1,44,8.1781,7.5837
1971,8,2,2,2,123,3.5048,3.0174
1971,8,2,2,3,106,2.8557,2.3072
1971,8,2,3,1,26,9.4110,9.2097
1971,8,2,3,2,62,4.5421,4.2572
1971,8,2,3,3,98,3.5232,3.2105
1971,9,1,1,1,268,-1.9879,-2.1200
1971,9,1,1,2,132,-0.9650,-1.2431
1971,9,1,1,3,63,-0.4272,-0.6850
1971,9,1,2,1,106,-3.5184,-3.6349
1971,9,1,2,2,101,-0.0873,-0.2803
1971,9,1,2,3,65,0.2888,0.1991
1971,9,1,3,1,113,-2.6703,-2.7764
1971,9,1,3,2,122,0.0467,-0.1223
1971,9,1,3,3,93,1.2467,1.1380
1971,9,2,1,1,28,-1.5380,-1.6035
1971,9,2,1,2,45,-0.4734,-0.5951
1971,9,2,1,3,18,-0.9117,-0.9599
1971,9,2,2,1,44,-1.8127,-1.9037
1971,9,2,2,2,128,-0.5899,-0.7158
1971,9,2,2,3,101,-0.1362,-0.3104
1971,9,2,3,1,26,-4.9817,-5.1234
1971,9,2,3,2,59,-0.3332,-0.4992
1971,9,2,3,3,101,-0.0196,-0.1412
1971,10,1,1,1,271,-6.6429,-6.7652
1971,10,1,1,2,130,-7.0700,-7.1919
1971,10,1,1,3,61,-3.7218,-3.7622
1971,10,1,2,1,106,-7.0213,-7.1093
1971,10,1,2,2,102,-5.2901,-5.4104
1971,10,1,2,3,63,-3.3886,-3.8033
1971,10,1,3,1,113,-6.5529,-6.5789
1971,10,1,3,2,119,-5.4665,-5.5470
1971,10,1,3,3,97,-4.0633,-4.1959
1971,10,2,1,1,28,-3.2377,-3.4865
1971,10,2,1,2,45,-5.7549,-5.9333
1971,10,2,1,3,18,-5.4282,-5.4325
1971,10,2,2,1,44,-5.2144,-5.3875
1971,10,2,2,2,125,-4.9866,-5.2686
1971,10,2,2,3,105,-2.8926,-3.1570
1971,10,2,3,1,26,-5.1243,-5.1243
1971,10,2,3,2,62,-4.0028,-4.2074
1971,10,2,3,3,99,-2.6154,-2.6599
1971,11,1,1,1,257,-3.5872,-3.8536
1971,11,1,1,2,129,-1.8147,-2.2535
1971,11,1,1,3,81,-2.8634,-3.1661
1971,11,1,2,1,102,-4.2100,-4.4041
1971,11,1,2,2,99,-2.5137,-3.1299
1971,11,1,2,3,71,-2.0863,-2.3677
1971,11,1,3,1,120,-3.7644,-3.9581
1971,11,1,3,2,93,-3.6038,-3.8722
1971,11,1,3,3,123,-1.8051,-1.9843
1971,11,2,1,1,26,-0.7655,-1.0367
1971,11,2,1,2,43,-0.0443,-0.6000
1971,11,2,1,3,22,0.1903,-0.8581
1971,11,2,2,1,52,-2.3950,-2.7600
1971,11,2,2,2,131,0.0148,-0.5322
1971,11,2,2,3,92,0.6129,0.2683
1971,11,2,3,1,27,1.1918,1.0252
1971,11,2,3,2,67,-0.4321,-0.7517
1971,11,2,3,3,94,1.2488,0.9764
1971,12,1,1,1,252,12.1777,11.8905
1971,12,1,1,2,132,11.2407,11.0133
1971,12,1,1,3,82,13.6566,13.3734
1971,12,1,2,1,105,12.7557,12.5484
1971,12,1,2,2,97,10.1643,10.0191
1971,12,1,2,3,70,10.9548,10.8161
1971,12,1,3,1,111,12.5388,12.4366
1971,12,1,3,2,98,12.2139,11.9997
1971,12,1,3,3,126,15.3342,15.2173
1971,12,2,1,1,26,8.8066,8.6130
1971,12,2,1,2,43,10.7803,10.6344
1971,12,2,1,3,22,4.0671,4.0500
1971,12,2,2,1,54,10.7233,10.4092
1971,12,2,2,2,131,8.7877,8.6608
1971,12,2,2,3,90,8.8668,8.7307
1971,12,2,3,1,27,12.7885,12.6412
1971,12,2,3,2,68,10.0528,9.8398
1971,12,2,3,3,94,9.8611,9.7443
1972,1,1,1,1,111,16.2412,16.1655
1972,1,1,1,2,66,8.5112,8.3944
1972,1,1,1,3,38,7.6383,7.5635
1972,1,1,2,1,52,17.0018,16.9209
1972,1,1,2,2,28,7.1505,7.0733
1972,1,1,2,3,22,5.6818,5.5835
1972,1,1,3,1,44,15.1973,15.1404
1972,1,1,3,2,54,7.8444,7.6770
1972,1,1,3,3,43,7.8242,7.7783
1972,1,2,1,1,10,8.8264,8.6040
1972,1,2,1,2,19,1.6772,1.6701
1972,1,2,1,3,10,0.8819,0.8601
1972,1,2,2,1,21,5.9900,5.5755
1972,1,2,2,2,43,2.1139,1.9180
1972,1,2,2,3,42,1.7609,1.6476
1972,1,2,3,1,14,4.7373,4.7373
1972,1,2,3,2,26,5.0494,5.0234
1972,1,2,3,3,34,3.2877,3.2583
1972,2,1,1,1,118,6.7297,6.5265
1972,2,1,1,2,69,4.8295,4.4485
1972,2,1,1,3,43,2.9347,2.7506
1972,2,1,2,1,55,4.5665,4.3676
1972,2,1,2,2,38,6.7842,6.4098
1972,2,1,2,3,27,2.5271,2.2891
1972,2,1,3,1,46,0.1829,-0.0118
1972,2,1,3,2,58,4.6669,4.4752
1972,2,1,3,3,48,3.3344,3.2002
1972,2,2,1,1,10,6.9563,6.5772
1972,2,2,1,2,21,-0.3925,-1.2279
1972,2,2,1,3,9,7.9906,7.5473
1972,2,2,2,1,23,1.1554,0.8891
1972,2,2,2,2,42,3.7680,3.5078
1972,2,2,2,3,46,3.4794,3.2988
1972,2,2,3,1,19,-0.1442,-0.2128
1972,2,2,3,2,26,3.7323,3.4369
1972,2,2,3,3,37,5.3216,5.1155
1972,3,1,1,1,126,-0.3611,-0.4286
1972,3,1,1,2,75,-0.7383,-0.9344
1972,3,1,1,3,44,0.8422,0.6201
1972,3,1,2,1,62,1.8130,1.7584
1972,3,1,2,2,38,-1.1852,-1.2629
1972,3,1,2,3,30,-0.8719,-0.9492
1972,3,1,3,1,58,-3.4211,-3.5451
1972,3,1,3,2,65,-0.0144,-0.0739
1972,3,1,3,3,43,1.8349,1.7408
1972,3,2,1,1,11,2.1634,2.0833
1972,3,2,1,2,24,0.5082,0.3523
1972,3,2,1,3,10,4.8905,4.8833
1972,3,2,2,1,24,-2.1510,-2.3292
1972,3,2,2,2,42,0.0379,-0.1695
1972,3,2,2,3,54,3.8861,3.7407
1972,3,2,3,1,18,-1.0408,-1.1158
1972,3,2,3,2,39,-0.0032,-0.0972
1972,3,2,3,3,33,-0.6199,-0.7530
1972,4,1,1,1,133,0.5412,0.4898
1972,4,1,1,2,78,3.3610,3.2392
1972,4,1,1,3,50,1.2066,1.1679
1972,4,1,2,1,58,-1.4582,-1.5069
1972,4,1,2,2,44,2.6925,2.5588
1972,4,1,2,3,32,4.0585,3.9405
1972,4,1,3,1,58,-1.8873,-1.9067
1972,4,1,3,2,67,2.6384,2.5525
1972,4,1,3,3,44,0.6951,0.6600
1972,4,2,1,1,12,1.4032,1.3121
1972,4,2,1,2,26,3.3455,3.1970
1972,4,2,1,3,10,-4.3595,-4.3595
1972,4,2,2,1,24,3.5684,3.4601
1972,4,2,2,2,39,0.8038,0.6907
1972,4,2,2,3,55,1.9905,1.8495
1972,4,2,3,1,20,-1.6793,-1.6919
1972,4,2,3,2,41,2.9043,2.8892
1972,4,2,3,3,30,1.2069,1.1751
1972,5,1,1,1,176,-0.8679,-1.1095
1972,5,1,1,2,90,-1.4374,-1.7176
1972,5,1,1,3,71,-1.2057,-1.4780
1972,5,1,2,1,76,-4.8192,-5.0301
1972,5,1,2,2,72,-0.5409,-0.7609
1972,5,1,2,3,42,-2.0448,-2.3525
1972,5,1,3,1,67,-1.1911,-1.3584
1972,5,1,3,2,75,-1.8375,-2.0090
1972,5,1,3,3,65,-0.0926,-0.1820
1972,5,2,1,1,24,-1.4821,-2.0606
1972,5,2,1,2,38,0.4860,-0.0687
